filename,temperature,position,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2034.8-760us-3.BMP,2034.8,top_left,274.56,160.86,148.5,33.89,400.62,287.82
2034.8-760us-3.BMP,2034.8,top_right,864.2,143.41,738.45,16.99,989.94,269.83
2034.8-760us-3.BMP,2034.8,bottom_left,285.96,747.96,160.9,623.32,411.02,872.61
2034.8-760us-3.BMP,2034.8,bottom_right,848.47,748.81,721.57,625.66,975.37,871.97
2034.8-760us-4.BMP,2034.8,top_left,274.65,161.36,148.59,34.45,400.72,288.28
2034.8-760us-4.BMP,2034.8,top_right,864.27,143.81,738.5,17.54,990.03,270.08
2034.8-760us-4.BMP,2034.8,bottom_left,286.07,748.61,161.07,623.94,411.07,873.28
2034.8-760us-4.BMP,2034.8,bottom_right,848.52,749.26,721.71,626.22,975.33,872.29
2034.8-760us-5.BMP,2034.8,top_left,274.24,161.03,148.22,34.14,400.26,287.91
2034.8-760us-5.BMP,2034.8,top_right,863.91,143.54,738.09,17.2,989.73,269.88
2034.8-760us-5.BMP,2034.8,bottom_left,285.61,748.21,160.74,623.5,410.49,872.91
2034.8-760us-5.BMP,2034.8,bottom_right,848.19,748.98,721.31,625.77,975.08,872.18
2044.8-730us-1.BMP,2044.8,top_left,274.01,160.62,147.8,33.62,400.22,287.63
2044.8-730us-1.BMP,2044.8,top_right,863.56,143.14,737.68,16.56,989.43,269.72
2044.8-730us-1.BMP,2044.8,bottom_left,285.52,747.72,160.48,623.04,410.56,872.4
2044.8-730us-1.BMP,2044.8,bottom_right,847.95,748.65,720.8,625.37,975.09,871.92
2044.8-730us-2.BMP,2044.8,top_left,273.81,160.38,147.58,33.34,400.05,287.42
2044.8-730us-2.BMP,2044.8,top_right,863.59,142.95,737.66,16.26,989.51,269.65
2044.8-730us-2.BMP,2044.8,bottom_left,285.44,747.5,160.31,622.66,410.58,872.33
2044.8-730us-2.BMP,2044.8,bottom_right,847.98,748.54,720.81,625.15,975.15,871.92
2044.8-730us-3.BMP,2044.8,top_left,273.63,160.75,147.37,33.72,399.88,287.78
2044.8-730us-3.BMP,2044.8,top_right,863.36,143.16,737.26,16.48,989.47,269.84
2044.8-730us-3.BMP,2044.8,bottom_left,285.26,747.9,160.24,623.09,410.27,872.72
2044.8-730us-3.BMP,2044.8,bottom_right,847.66,748.87,720.22,625.42,975.1,872.31
2044.8-730us-4.BMP,2044.8,top_left,273.79,160.59,147.64,33.55,399.93,287.63
2044.8-730us-4.BMP,2044.8,top_right,863.46,143.09,737.5,16.4,989.41,269.78
2044.8-730us-4.BMP,2044.8,bottom_left,285.28,747.75,160.3,623.04,410.26,872.47
2044.8-730us-4.BMP,2044.8,bottom_right,847.84,748.67,720.69,625.37,974.99,871.98
2044.8-730us-5.BMP,2044.8,top_left,273.66,160.56,147.5,33.55,399.83,287.57
2044.8-730us-5.BMP,2044.8,top_right,863.5,143.05,737.55,16.41,989.46,269.69
2044.8-730us-5.BMP,2044.8,bottom_left,285.14,747.82,160.21,622.91,410.06,872.73
2044.8-730us-5.BMP,2044.8,bottom_right,847.91,748.74,720.76,625.27,975.07,872.21
2054.8-700us-1.BMP,2054.8,top_left,271.43,155.93,145.65,29.01,397.2,282.84
2054.8-700us-1.BMP,2054.8,top_right,861.42,138.31,735.8,11.86,987.04,264.76
2054.8-700us-1.BMP,2054.8,bottom_left,282.16,742.74,158.04,617.95,406.28,867.54
2054.8-700us-1.BMP,2054.8,bottom_right,845.46,744.29,717.55,620.98,973.36,867.6
2054.8-700us-2.BMP,2054.8,top_left,273.12,159.43,147.16,32.38,399.07,286.47
2054.8-700us-2.BMP,2054.8,top_right,863.2,142.03,737.19,15.11,989.21,268.95
2054.8-700us-2.BMP,2054.8,bottom_left,284.72,746.11,160.05,621.42,409.39,870.8
2054.8-700us-2.BMP,2054.8,bottom_right,847.62,747.44,720.27,624.19,974.97,870.69
2054.8-700us-3.BMP,2054.8,top_left,273.25,159.77,147.41,32.79,399.09,286.74
2054.8-700us-3.BMP,2054.8,top_right,863.38,142.39,737.49,15.6,989.27,269.17
2054.8-700us-3.BMP,2054.8,bottom_left,284.78,746.5,160.19,621.94,409.37,871.06
2054.8-700us-3.BMP,2054.8,bottom_right,847.83,747.76,720.67,624.59,974.98,870.94
2054.8-700us-4.BMP,2054.8,top_left,273.53,159.81,147.44,32.84,399.62,286.79
2054.8-700us-4.BMP,2054.8,top_right,863.38,142.4,737.47,15.58,989.3,269.22
2054.8-700us-4.BMP,2054.8,bottom_left,285.06,746.66,160.19,622.02,409.94,871.3
2054.8-700us-4.BMP,2054.8,bottom_right,847.78,747.83,720.59,624.57,974.96,871.08
2054.8-700us-5.BMP,2054.8,top_left,273.53,159.93,147.5,32.89,399.55,286.98
2054.8-700us-5.BMP,2054.8,top_right,863.5,142.54,737.59,15.69,989.4,269.38
2054.8-700us-5.BMP,2054.8,bottom_left,285.08,746.75,160.25,622.17,409.92,871.33
2054.8-700us-5.BMP,2054.8,bottom_right,847.93,747.96,720.73,624.72,975.13,871.2
2064.8-670us-1.BMP,2064.8,top_left,274.91,164.93,148.69,38.17,401.13,291.68
2064.8-670us-1.BMP,2064.8,top_right,864.61,146.88,738.7,20.33,990.51,273.42
2064.8-670us-1.BMP,2064.8,bottom_left,286.42,751.91,160.96,626.58,411.89,877.24
2064.8-670us-1.BMP,2064.8,bottom_right,849.16,752.93,721.8,629.85,976.53,876.02
2064.8-670us-2.BMP,2064.8,top_left,274.34,164.04,148.05,37.38,400.63,290.7
2064.8-670us-2.BMP,2064.8,top_right,864.04,146.08,738.19,19.68,989.89,272.48
2064.8-670us-2.BMP,2064.8,bottom_left,285.86,751.48,160.62,626.01,411.11,876.95
2064.8-670us-2.BMP,2064.8,bottom_right,848.6,752.27,721.45,628.92,975.75,875.61
2064.8-670us-3.BMP,2064.8,top_left,274.66,164.71,148.51,37.7,400.81,291.71
2064.8-670us-3.BMP,2064.8,top_right,864.3,146.56,738.39,19.94,990.21,273.19
2064.8-670us-3.BMP,2064.8,bottom_left,286.01,751.65,160.84,626.2,411.19,877.11
2064.8-670us-3.BMP,2064.8,bottom_right,848.87,752.56,721.54,629.26,976.2,875.86
2064.8-670us-4.BMP,2064.8,top_left,274.07,164.77,147.73,38.01,400.41,291.52
2064.8-670us-4.BMP,2064.8,top_right,863.85,146.67,737.91,20.21,989.79,273.13
2064.8-670us-4.BMP,2064.8,bottom_left,285.6,751.82,160.41,626.39,410.8,877.24
2064.8-670us-4.BMP,2064.8,bottom_right,848.39,752.87,721.19,629.59,975.58,876.14
2064.8-670us-5.BMP,2064.8,top_left,273.51,164.75,147.43,37.96,399.59,291.53
2064.8-670us-5.BMP,2064.8,top_right,863.4,146.58,737.63,20.15,989.18,273.0
2064.8-670us-5.BMP,2064.8,bottom_left,284.99,751.69,160.14,626.28,409.83,877.11
2064.8-670us-5.BMP,2064.8,bottom_right,848.08,752.67,721.0,629.45,975.16,875.89
2074.8-630us-1.BMP,2074.8,top_left,274.17,158.08,147.85,31.11,400.48,285.04
2074.8-630us-1.BMP,2074.8,top_right,863.89,140.73,737.96,13.47,989.82,267.99
2074.8-630us-1.BMP,2074.8,bottom_left,285.65,744.8,160.49,619.96,410.81,869.64
2074.8-630us-1.BMP,2074.8,bottom_right,848.47,746.2,720.94,622.86,976.0,869.54
2074.8-630us-2.BMP,2074.8,top_left,274.85,160.31,148.63,33.36,401.08,287.25
2074.8-630us-2.BMP,2074.8,top_right,864.47,142.97,738.68,16.36,990.27,269.58
2074.8-630us-2.BMP,2074.8,bottom_left,286.36,747.51,160.98,622.83,411.74,872.18
2074.8-630us-2.BMP,2074.8,bottom_right,849.09,748.44,721.66,625.17,976.52,871.71
2074.8-630us-3.BMP,2074.8,top_left,275.22,160.62,149.1,33.64,401.35,287.59
2074.8-630us-3.BMP,2074.8,top_right,864.78,143.2,739.04,16.69,990.53,269.71
2074.8-630us-3.BMP,2074.8,bottom_left,286.72,747.86,161.28,623.15,412.16,872.57
2074.8-630us-3.BMP,2074.8,bottom_right,849.48,748.69,722.0,625.44,976.95,871.94
2074.8-630us-4.BMP,2074.8,top_left,275.17,160.76,149.1,33.86,401.24,287.66
2074.8-630us-4.BMP,2074.8,top_right,864.83,143.41,739.06,16.99,990.59,269.83
2074.8-630us-4.BMP,2074.8,bottom_left,286.72,748.07,161.44,623.31,412.0,872.84
2074.8-630us-4.BMP,2074.8,bottom_right,849.39,748.82,721.96,625.55,976.82,872.09
2074.8-630us-5.BMP,2074.8,top_left,275.38,160.61,149.35,33.72,401.42,287.5
2074.8-630us-5.BMP,2074.8,top_right,865.01,143.24,739.26,16.73,990.76,269.75
2074.8-630us-5.BMP,2074.8,bottom_left,286.93,748.05,161.63,623.34,412.24,872.77
2074.8-630us-5.BMP,2074.8,bottom_right,849.57,748.76,722.07,625.54,977.06,871.99
2084.8-620us-1.BMP,2084.8,top_left,276.56,164.75,150.75,38.06,402.37,291.44
2084.8-620us-1.BMP,2084.8,top_right,866.48,146.74,740.89,20.32,992.08,273.16
2084.8-620us-1.BMP,2084.8,bottom_left,288.1,751.96,162.95,626.73,413.26,877.18
2084.8-620us-1.BMP,2084.8,bottom_right,850.73,752.78,723.0,629.82,978.46,875.73
2084.8-620us-2.BMP,2084.8,top_left,276.11,164.07,150.15,37.34,402.07,290.8
2084.8-620us-2.BMP,2084.8,top_right,866.03,146.11,740.38,19.68,991.68,272.53
2084.8-620us-2.BMP,2084.8,bottom_left,287.68,751.34,162.34,625.95,413.02,876.74
2084.8-620us-2.BMP,2084.8,bottom_right,850.4,752.03,722.82,628.8,977.99,875.25
2084.8-620us-3.BMP,2084.8,top_left,276.26,163.88,150.36,37.18,402.16,290.58
2084.8-620us-3.BMP,2084.8,top_right,866.12,145.99,740.49,19.63,991.74,272.35
2084.8-620us-3.BMP,2084.8,bottom_left,287.81,751.28,162.55,625.9,413.06,876.67
2084.8-620us-3.BMP,2084.8,bottom_right,850.53,751.92,722.87,628.73,978.19,875.12
2084.8-620us-4.BMP,2084.8,top_left,276.01,163.99,150.01,37.33,402.01,290.64
2084.8-620us-4.BMP,2084.8,top_right,865.88,146.06,740.22,19.7,991.54,272.43
2084.8-620us-4.BMP,2084.8,bottom_left,287.58,751.35,162.29,626.01,412.88,876.69
2084.8-620us-4.BMP,2084.8,bottom_right,850.32,752.02,722.74,628.85,977.89,875.18
2084.8-620us-5.BMP,2084.8,top_left,275.91,163.78,149.97,37.12,401.85,290.43
2084.8-620us-5.BMP,2084.8,top_right,865.69,145.9,739.99,19.52,991.38,272.28
2084.8-620us-5.BMP,2084.8,bottom_left,287.41,751.28,162.08,625.91,412.75,876.64
2084.8-620us-5.BMP,2084.8,bottom_right,850.18,751.92,722.62,628.67,977.73,875.17
2094.8-600us-1.BMP,2094.8,top_left,273.87,161.74,147.48,34.68,400.27,288.79
2094.8-600us-1.BMP,2094.8,top_right,863.8,143.99,737.81,17.46,989.79,270.52
2094.8-600us-1.BMP,2094.8,bottom_left,285.47,749.4,160.19,624.07,410.75,874.74
2094.8-600us-1.BMP,2094.8,bottom_right,848.64,749.95,721.04,626.29,976.23,873.6
2094.8-600us-2.BMP,2094.8,top_left,273.42,161.84,147.21,34.74,399.63,288.94
2094.8-600us-2.BMP,2094.8,top_right,863.46,144.0,737.2,17.44,989.72,270.55
2094.8-600us-2.BMP,2094.8,bottom_left,285.06,749.48,159.96,624.22,410.17,874.74
2094.8-600us-2.BMP,2094.8,bottom_right,848.22,750.05,720.42,626.44,976.01,873.66
2094.8-600us-3.BMP,2094.8,top_left,274.04,161.9,147.58,34.84,400.5,288.96
2094.8-600us-3.BMP,2094.8,top_right,863.9,144.14,737.95,17.68,989.84,270.6
2094.8-600us-3.BMP,2094.8,bottom_left,285.54,749.72,160.18,624.28,410.9,875.17
2094.8-600us-3.BMP,2094.8,bottom_right,848.63,750.11,721.04,626.44,976.22,873.79
2094.8-600us-4.BMP,2094.8,top_left,273.76,161.79,147.53,34.72,399.99,288.87
2094.8-600us-4.BMP,2094.8,top_right,863.78,144.02,737.82,17.55,989.75,270.49
2094.8-600us-4.BMP,2094.8,bottom_left,285.26,749.48,160.13,624.16,410.38,874.8
2094.8-600us-4.BMP,2094.8,bottom_right,848.61,749.99,721.04,626.37,976.18,873.61
2094.8-600us-5.BMP,2094.8,top_left,273.56,161.82,147.32,34.65,399.8,288.99
2094.8-600us-5.BMP,2094.8,top_right,863.57,144.1,737.47,17.47,989.66,270.72
2094.8-600us-5.BMP,2094.8,bottom_left,285.12,749.55,160.0,624.12,410.25,874.98
2094.8-600us-5.BMP,2094.8,bottom_right,848.35,750.13,720.61,626.37,976.08,873.89
2104.8-570us-1.BMP,2104.8,top_left,273.8,160.4,147.53,33.21,400.07,287.59
2104.8-570us-1.BMP,2104.8,top_right,863.72,142.91,737.59,16.06,989.85,269.76
2104.8-570us-1.BMP,2104.8,bottom_left,285.33,747.68,160.13,622.82,410.53,872.55
2104.8-570us-1.BMP,2104.8,bottom_right,848.54,748.67,720.64,625.21,976.44,872.12
2104.8-570us-2.BMP,2104.8,top_left,271.46,157.55,145.46,30.44,397.46,284.65
2104.8-570us-2.BMP,2104.8,top_right,861.61,139.93,735.47,12.67,987.74,267.19
2104.8-570us-2.BMP,2104.8,bottom_left,282.24,744.44,157.72,619.47,406.76,869.41
2104.8-570us-2.BMP,2104.8,bottom_right,845.69,746.15,716.93,622.59,974.45,869.71
2104.8-570us-3.BMP,2104.8,top_left,272.55,159.7,146.34,32.51,398.76,286.88
2104.8-570us-3.BMP,2104.8,top_right,862.81,142.1,736.63,14.98,989.0,269.22
2104.8-570us-3.BMP,2104.8,bottom_left,283.97,746.47,159.15,621.76,408.79,871.19
2104.8-570us-3.BMP,2104.8,bottom_right,847.21,747.9,719.13,624.41,975.29,871.39
2104.8-570us-4.BMP,2104.8,top_left,272.55,159.76,146.39,32.56,398.71,286.97
2104.8-570us-4.BMP,2104.8,top_right,862.79,142.17,736.67,15.08,988.9,269.27
2104.8-570us-4.BMP,2104.8,bottom_left,283.98,746.58,159.18,621.85,408.78,871.32
2104.8-570us-4.BMP,2104.8,bottom_right,847.11,747.98,718.91,624.53,975.3,871.43
2104.8-570us-5.BMP,2104.8,top_left,272.78,160.01,146.65,32.78,398.92,287.23
2104.8-570us-5.BMP,2104.8,top_right,863.05,142.49,736.98,15.47,989.12,269.5
2104.8-570us-5.BMP,2104.8,bottom_left,284.38,746.92,159.64,622.23,409.13,871.62
2104.8-570us-5.BMP,2104.8,bottom_right,847.73,748.19,719.9,624.76,975.55,871.61
2114.8-550us-1.BMP,2114.8,top_left,272.64,158.72,146.33,31.53,398.95,285.91
2114.8-550us-1.BMP,2114.8,top_right,863.06,141.0,736.93,13.72,989.2,268.28
2114.8-550us-1.BMP,2114.8,bottom_left,284.18,745.39,159.19,620.51,409.17,870.26
2114.8-550us-1.BMP,2114.8,bottom_right,847.67,746.94,719.66,623.39,975.67,870.48
2114.8-550us-2.BMP,2114.8,top_left,273.11,159.73,146.98,32.58,399.24,286.88
2114.8-550us-2.BMP,2114.8,top_right,863.25,142.21,737.03,15.15,989.48,269.27
2114.8-550us-2.BMP,2114.8,bottom_left,284.71,746.61,159.69,621.96,409.74,871.27
2114.8-550us-2.BMP,2114.8,bottom_right,847.91,747.89,719.74,624.48,976.09,871.3
2114.8-550us-3.BMP,2114.8,top_left,272.82,159.59,146.7,32.52,398.94,286.66
2114.8-550us-3.BMP,2114.8,top_right,862.92,142.07,736.77,14.99,989.07,269.15
2114.8-550us-3.BMP,2114.8,bottom_left,284.35,746.75,159.46,621.93,409.25,871.56
2114.8-550us-3.BMP,2114.8,bottom_right,847.44,748.09,719.22,624.53,975.65,871.64
2114.8-550us-4.BMP,2114.8,top_left,272.58,159.73,146.37,32.48,398.79,286.98
2114.8-550us-4.BMP,2114.8,top_right,862.83,142.13,736.77,15.0,988.89,269.27
2114.8-550us-4.BMP,2114.8,bottom_left,284.08,746.47,159.18,621.7,408.98,871.24
2114.8-550us-4.BMP,2114.8,bottom_right,847.34,747.86,719.29,624.36,975.4,871.36
2114.8-550us-5.BMP,2114.8,top_left,272.4,159.71,146.33,32.44,398.47,286.97
2114.8-550us-5.BMP,2114.8,top_right,862.84,142.11,736.74,14.97,988.95,269.26
2114.8-550us-5.BMP,2114.8,bottom_left,283.83,746.55,159.18,621.68,408.48,871.42
2114.8-550us-5.BMP,2114.8,bottom_right,847.26,747.95,719.08,624.39,975.44,871.5
2124.8-520us-1.BMP,2124.8,top_left,272.44,160.83,146.23,33.41,398.65,288.24
2124.8-520us-1.BMP,2124.8,top_right,862.58,143.11,736.59,16.17,988.57,270.05
2124.8-520us-1.BMP,2124.8,bottom_left,283.88,748.15,158.98,623.0,408.79,873.3
2124.8-520us-1.BMP,2124.8,bottom_right,847.15,749.21,719.0,625.48,975.29,872.94
2124.8-520us-2.BMP,2124.8,top_left,272.44,161.11,146.31,33.99,398.56,288.23
2124.8-520us-2.BMP,2124.8,top_right,862.7,143.37,736.63,16.66,988.77,270.07
2124.8-520us-2.BMP,2124.8,bottom_left,283.79,748.67,159.08,623.6,408.5,873.73
2124.8-520us-2.BMP,2124.8,bottom_right,847.18,749.48,719.08,625.87,975.28,873.1
2124.8-520us-3.BMP,2124.8,top_left,272.23,160.95,146.12,33.79,398.33,288.11
2124.8-520us-3.BMP,2124.8,top_right,862.48,143.26,736.4,16.54,988.55,269.98
2124.8-520us-3.BMP,2124.8,bottom_left,283.47,748.44,158.78,623.47,408.16,873.41
2124.8-520us-3.BMP,2124.8,bottom_right,846.8,749.36,718.41,625.75,975.19,872.98
2124.8-520us-4.BMP,2124.8,top_left,272.2,160.65,146.11,33.54,398.3,287.75
2124.8-520us-4.BMP,2124.8,top_right,862.56,143.02,736.48,16.26,988.65,269.77
2124.8-520us-4.BMP,2124.8,bottom_left,283.45,748.03,158.82,623.16,408.09,872.9
2124.8-520us-4.BMP,2124.8,bottom_right,846.91,749.04,718.68,625.5,975.13,872.58
2124.8-520us-5.BMP,2124.8,top_left,272.16,160.92,146.1,33.83,398.23,288.01
2124.8-520us-5.BMP,2124.8,top_right,862.28,143.26,736.29,16.59,988.27,269.93
2124.8-520us-5.BMP,2124.8,bottom_left,283.28,748.54,158.74,623.44,407.82,873.64
2124.8-520us-5.BMP,2124.8,bottom_right,846.6,749.43,718.2,625.71,975.0,873.14
2134.8-510us-1.BMP,2134.8,top_left,275.42,163.37,149.2,36.31,401.65,290.44
2134.8-510us-1.BMP,2134.8,top_right,865.19,145.46,739.08,18.66,991.29,272.26
2134.8-510us-1.BMP,2134.8,bottom_left,286.87,751.05,161.13,625.49,412.6,876.61
2134.8-510us-1.BMP,2134.8,bottom_right,850.03,751.57,722.0,627.92,978.05,875.22
2134.8-510us-2.BMP,2134.8,top_left,275.07,163.2,148.8,36.14,401.34,290.27
2134.8-510us-2.BMP,2134.8,top_right,864.94,145.28,738.65,18.51,991.23,272.05
2134.8-510us-2.BMP,2134.8,bottom_left,286.59,750.92,160.9,625.35,412.28,876.49
2134.8-510us-2.BMP,2134.8,bottom_right,849.86,751.49,721.82,627.72,977.91,875.26
2134.8-510us-3.BMP,2134.8,top_left,275.51,163.24,149.29,36.09,401.73,290.39
2134.8-510us-3.BMP,2134.8,top_right,865.41,145.3,739.37,18.5,991.44,272.1
2134.8-510us-3.BMP,2134.8,bottom_left,286.99,750.9,161.21,625.21,412.77,876.59
2134.8-510us-3.BMP,2134.8,bottom_right,850.19,751.45,722.2,627.61,978.18,875.29
2134.8-510us-4.BMP,2134.8,top_left,275.18,162.98,148.84,36.01,401.53,289.95
2134.8-510us-4.BMP,2134.8,top_right,865.1,145.08,739.06,18.48,991.13,271.67
2134.8-510us-4.BMP,2134.8,bottom_left,286.65,750.82,160.89,625.3,412.42,876.35
2134.8-510us-4.BMP,2134.8,bottom_right,849.94,751.34,722.01,627.61,977.87,875.07
2134.8-510us-5.BMP,2134.8,top_left,275.27,163.15,148.97,36.17,401.57,290.13
2134.8-510us-5.BMP,2134.8,top_right,865.14,145.19,739.11,18.56,991.17,271.83
2134.8-510us-5.BMP,2134.8,bottom_left,286.72,750.9,161.0,625.37,412.44,876.43
2134.8-510us-5.BMP,2134.8,bottom_right,849.97,751.44,722.01,627.76,977.92,875.12
2144.8-500us-1.BMP,2144.8,top_left,275.2,161.66,148.77,34.38,401.63,288.94
2144.8-500us-1.BMP,2144.8,top_right,865.06,143.96,738.84,17.25,991.29,270.67
2144.8-500us-1.BMP,2144.8,bottom_left,286.78,749.61,160.88,624.0,412.68,875.23
2144.8-500us-1.BMP,2144.8,bottom_right,850.08,750.11,721.81,626.26,978.35,873.97
2144.8-500us-2.BMP,2144.8,top_left,274.68,160.99,148.2,33.71,401.16,288.26
2144.8-500us-2.BMP,2144.8,top_right,864.66,143.35,738.48,16.55,990.85,270.15
2144.8-500us-2.BMP,2144.8,bottom_left,286.33,748.5,160.52,623.15,412.13,873.85
2144.8-500us-2.BMP,2144.8,bottom_right,849.69,749.31,721.39,625.51,977.99,873.12
2144.8-500us-3.BMP,2144.8,top_left,274.95,161.21,148.63,33.94,401.27,288.48
2144.8-500us-3.BMP,2144.8,top_right,864.82,143.51,738.63,16.74,991.02,270.27
2144.8-500us-3.BMP,2144.8,bottom_left,286.45,748.76,160.76,623.58,412.14,873.94
2144.8-500us-3.BMP,2144.8,bottom_right,849.74,749.4,721.48,625.85,978.0,872.96
2144.8-500us-4.BMP,2144.8,top_left,274.94,161.07,148.63,33.83,401.26,288.32
2144.8-500us-4.BMP,2144.8,top_right,864.84,143.46,738.63,16.73,991.05,270.19
2144.8-500us-4.BMP,2144.8,bottom_left,286.42,748.66,160.74,623.35,412.09,873.97
2144.8-500us-4.BMP,2144.8,bottom_right,849.82,749.16,721.55,625.63,978.09,872.69
2144.8-500us-5.BMP,2144.8,top_left,275.06,161.16,148.78,33.91,401.34,288.4
2144.8-500us-5.BMP,2144.8,top_right,865.02,143.51,738.83,16.81,991.2,270.21
2144.8-500us-5.BMP,2144.8,bottom_left,286.6,748.9,160.86,623.42,412.33,874.38
2144.8-500us-5.BMP,2144.8,bottom_right,849.94,749.48,721.76,625.72,978.12,873.24
2154.8-470us-1.BMP,2154.8,top_left,272.91,161.71,146.63,34.5,399.19,288.92
2154.8-470us-1.BMP,2154.8,top_right,863.3,143.86,737.01,17.1,989.59,270.61
2154.8-470us-1.BMP,2154.8,bottom_left,284.54,749.6,159.27,624.15,409.81,875.04
2154.8-470us-1.BMP,2154.8,bottom_right,848.19,750.21,719.74,626.25,976.64,874.17
2154.8-470us-2.BMP,2154.8,top_left,272.72,161.6,146.46,34.39,398.97,288.82
2154.8-470us-2.BMP,2154.8,top_right,863.03,143.8,736.8,17.02,989.25,270.59
2154.8-470us-2.BMP,2154.8,bottom_left,284.13,749.48,159.09,624.0,409.17,874.95
2154.8-470us-2.BMP,2154.8,bottom_right,847.87,750.1,719.45,626.17,976.29,874.04
2154.8-470us-3.BMP,2154.8,top_left,272.64,161.52,146.45,34.21,398.82,288.83
2154.8-470us-3.BMP,2154.8,top_right,863.01,143.67,736.69,16.87,989.34,270.46
2154.8-470us-3.BMP,2154.8,bottom_left,284.12,749.26,159.04,623.68,409.19,874.84
2154.8-470us-3.BMP,2154.8,bottom_right,847.82,749.96,719.25,625.97,976.38,873.94
2154.8-470us-4.BMP,2154.8,top_left,272.54,161.59,146.39,34.33,398.69,288.85
2154.8-470us-4.BMP,2154.8,top_right,862.87,143.78,736.61,17.05,989.13,270.52
2154.8-470us-4.BMP,2154.8,bottom_left,283.91,749.34,158.96,623.78,408.85,874.91
2154.8-470us-4.BMP,2154.8,bottom_right,847.54,750.08,718.93,626.09,976.15,874.08
2154.8-470us-5.BMP,2154.8,top_left,272.41,161.61,146.24,34.22,398.58,289.0
2154.8-470us-5.BMP,2154.8,top_right,862.83,143.75,736.68,16.87,988.97,270.63
2154.8-470us-5.BMP,2154.8,bottom_left,283.81,749.31,158.88,623.92,408.74,874.71
2154.8-470us-5.BMP,2154.8,bottom_right,847.62,750.05,719.25,626.12,975.99,873.98
2164.8-460us-1.BMP,2164.8,top_left,274.48,159.71,148.28,32.75,400.68,286.66
2164.8-460us-1.BMP,2164.8,top_right,864.58,142.35,738.63,15.38,990.54,269.32
2164.8-460us-1.BMP,2164.8,bottom_left,286.16,746.91,160.72,622.12,411.6,871.69
2164.8-460us-1.BMP,2164.8,bottom_right,849.57,748.01,721.44,624.5,977.7,871.51
2164.8-460us-2.BMP,2164.8,top_left,274.37,159.3,148.2,32.35,400.53,286.25
2164.8-460us-2.BMP,2164.8,top_right,864.57,141.97,738.57,14.88,990.56,269.07
2164.8-460us-2.BMP,2164.8,bottom_left,285.95,746.49,160.65,621.82,411.24,871.16
2164.8-460us-2.BMP,2164.8,bottom_right,849.6,747.63,721.45,624.15,977.74,871.12
2164.8-460us-3.BMP,2164.8,top_left,273.29,158.8,147.37,31.87,399.21,285.72
2164.8-460us-3.BMP,2164.8,top_right,863.84,141.38,737.65,14.12,990.03,268.64
2164.8-460us-3.BMP,2164.8,bottom_left,284.97,745.75,160.13,621.05,409.81,870.46
2164.8-460us-3.BMP,2164.8,bottom_right,848.93,747.12,720.79,623.57,977.07,870.67
2164.8-460us-4.BMP,2164.8,top_left,274.1,159.51,147.9,32.54,400.29,286.47
2164.8-460us-4.BMP,2164.8,top_right,864.23,142.11,737.96,14.98,990.51,269.24
2164.8-460us-4.BMP,2164.8,bottom_left,285.65,746.72,160.49,622.18,410.81,871.26
2164.8-460us-4.BMP,2164.8,bottom_right,849.25,747.87,720.99,624.37,977.52,871.36
2164.8-460us-5.BMP,2164.8,top_left,274.23,159.47,148.05,32.5,400.4,286.44
2164.8-460us-5.BMP,2164.8,top_right,864.58,142.12,738.53,15.06,990.62,269.19
2164.8-460us-5.BMP,2164.8,bottom_left,285.85,746.74,160.56,622.03,411.13,871.46
2164.8-460us-5.BMP,2164.8,bottom_right,849.56,747.86,721.41,624.35,977.7,871.36
2174.8-440us-1.BMP,2174.8,top_left,273.65,159.62,147.59,32.76,399.71,286.48
2174.8-440us-1.BMP,2174.8,top_right,864.14,142.34,738.18,15.36,990.1,269.32
2174.8-440us-1.BMP,2174.8,bottom_left,285.35,746.84,160.3,622.33,410.39,871.35
2174.8-440us-1.BMP,2174.8,bottom_right,849.26,747.99,721.24,624.58,977.28,871.39
2174.8-440us-2.BMP,2174.8,top_left,273.68,159.76,147.65,32.94,399.71,286.59
2174.8-440us-2.BMP,2174.8,top_right,864.05,142.49,738.12,15.6,989.99,269.39
2174.8-440us-2.BMP,2174.8,bottom_left,285.32,747.14,160.3,622.64,410.33,871.64
2174.8-440us-2.BMP,2174.8,bottom_right,849.21,748.19,721.2,624.8,977.22,871.58
2174.8-440us-3.BMP,2174.8,top_left,273.55,159.65,147.49,32.74,399.61,286.57
2174.8-440us-3.BMP,2174.8,top_right,864.06,142.29,737.97,15.3,990.15,269.29
2174.8-440us-3.BMP,2174.8,bottom_left,285.23,746.99,160.16,622.41,410.3,871.56
2174.8-440us-3.BMP,2174.8,bottom_right,849.18,748.14,721.08,624.69,977.27,871.6
2174.8-440us-4.BMP,2174.8,top_left,273.7,159.78,147.49,32.89,399.9,286.67
2174.8-440us-4.BMP,2174.8,top_right,864.18,142.43,738.07,15.45,990.29,269.4
2174.8-440us-4.BMP,2174.8,bottom_left,285.39,747.19,160.16,622.54,410.61,871.84
2174.8-440us-4.BMP,2174.8,bottom_right,849.18,748.28,721.1,624.77,977.27,871.78
2174.8-440us-5.BMP,2174.8,top_left,273.78,159.92,147.68,33.01,399.88,286.82
2174.8-440us-5.BMP,2174.8,top_right,864.17,142.58,738.04,15.67,990.31,269.5
